ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONS_SERVICES,CONS_CONS_TAXES,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_CONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR,CONS_OTHER
411121101,1283.678003,1561.808237,15060.29372,0,11516.42551,19187.92977,0,16287.42876,2008.039162,14303.84061,4239.193787,10636.18917,5577.886562,1833.825719,8924.618499,19857.27616,3667.651438,0,0,0,11155.77312,2231.154625,22311.54625,5577.886562,5131.655637,6693.463874,6693.463874,4239.193787,0,2231.154625,3681.405131,0,2900.501012,9705.522617,4,0,30,21,49,2017,203438.5125
411121102,1650.443147,5801.002024,23427.12356,0,16504.43147,20526.62255,0,13386.92775,2677.38555,13937.07546,4462.309249,17788.10947,8924.618499,2383.973435,12048.23497,21976.87305,3667.651438,15618.08237,0,11155.77312,22311.54625,4462.309249,21753.75759,6247.232949,16733.65969,0,8924.618499,4462.309249,0,1740.300607,4239.193787,4462.309249,3346.731937,11378.88859,4,0,30,21,49,2017,282572.3712
411121201,220.0590863,669.3463874,7809.041186,0,3264.20978,3346.731937,0,892.4618499,0,403.4416582,1338.692775,0,669.3463874,220.0590863,892.4618499,3993.766778,916.9128595,2677.38555,0,0,446.2309249,446.2309249,3123.616475,2677.38555,446.2309249,0,669.3463874,1338.692775,0,1227.135044,1561.808237,0,1115.577312,2565.827818,3,0,30,21,175,2017,35122.95836
411121202,366.7651438,1338.692775,3346.731937,0,3484.268866,3123.616475,0,1115.577312,0,550.1477157,2008.039162,0,0,458.4564297,223.1154625,8813.060768,0,0,0,11155.77312,669.3463874,2231.154625,5131.655637,3792.962862,780.9041186,0,6024.117487,2677.38555,11155.77312,1561.808237,1561.808237,669.3463874,2900.501012,4908.540174,5,0,30,21,175,2017,76702.81707
411121203,550.1477157,892.4618499,5131.655637,0,3575.960152,4908.540174,0,669.3463874,0,550.1477157,2008.039162,330.0886294,1115.577312,550.1477157,1115.577312,5577.886562,916.9128595,0,0,4462.309249,892.4618499,1784.9237,2008.039162,2677.38555,1115.577312,0,1115.577312,3346.731937,0,1896.481431,1784.9237,334.6731937,1784.9237,4573.866981,5,0,30,21,175,2017,50538.70863
411121204,275.0738578,1338.692775,8701.503036,0,7243.61159,6693.463874,0,6693.463874,334.6731937,4217.799154,2677.38555,0,4462.309249,641.8390016,1115.577312,10954.96921,1833.825719,0,0,4462.309249,892.4618499,1115.577312,5131.655637,4462.309249,446.2309249,0,3792.962862,4016.078324,0,1896.481431,2454.270087,0,2008.039162,5243.213368,5,0,30,21,175,2017,84404.27381
411121301,366.7651438,669.3463874,2454.270087,0,3264.20978,2677.38555,0,446.2309249,223.1154625,458.4564297,1338.692775,0,0,550.1477157,669.3463874,5689.444293,0,1338.692775,0,4462.309249,669.3463874,2231.154625,2454.270087,2900.501012,669.3463874,0,1561.808237,1450.250506,13386.92775,1673.365969,1115.577312,557.7886562,1784.9237,2677.38555,4,0,30,21,126,2017,55286.78905
411121302,2567.356006,1561.808237,17849.237,0,11369.71946,22311.54625,0,15618.08237,223.1154625,2842.429864,7362.810261,0,3346.731937,1650.443147,2900.501012,14837.17825,1833.825719,0,0,26773.8555,10932.65766,8924.618499,29228.12558,10040.19581,4016.078324,0,7139.694799,6693.463874,0,5354.771099,8478.387574,0,13386.92775,14948.73599,9,0,30,21,126,2017,234343.0604
411131101,641.8390016,1160.200405,29741.29115,0,15312.44475,6916.579337,0,2900.501012,0,0,6024.117487,4584.564297,3346.731937,1026.942403,4506.932342,16577.47886,0,0,91691.28595,66934.63874,18295.46792,0,4551.555434,4796.982443,1896.481431,0,2231.154625,5555.575015,15618.08237,1561.808237,2186.531532,223.1154625,4462.309249,10196.37663,5,0,3,21,155.25,2017,293199.6969
411131102,14945.67961,4796.982443,30299.0798,0,41939.59419,19634.1607,1762.612154,31236.16475,780.9041186,31624.32452,8567.633759,60655.61948,10040.19581,5061.358984,8366.829843,28023.30209,5501.477157,0,0,6693.463874,33913.5503,0,23538.68129,9817.080349,14368.63578,0,4016.078324,8879.995406,0,5265.524914,9236.980146,0,12159.7927,20727.42646,5,0,3,21,155.25,2017,421554.0492
411131201,0,446.2309249,33467.31937,0,6858.508189,10263.31127,0,1561.808237,0,2714.062064,3346.731937,0,2231.154625,1265.339746,468.5424712,13431.55084,0,0,12836.78003,26773.8555,6470.348412,0,3971.455232,4462.309249,4462.309249,0,6693.463874,8032.156649,12271.35044,1405.627414,2454.270087,446.2309249,5890.248209,6916.579337,3,0,3,21,3143.81,2017,145674.2249
411131202,0,1249.44659,18161.59864,0,7766.25192,2900.501012,111.5577312,5577.886562,0,2750.738578,3123.616475,0,2231.154625,1081.957174,1115.577312,14814.86671,1283.678003,3346.731937,0,20415.06482,3123.616475,1450.250506,4796.982443,1004.019581,446.2309249,2677.38555,0,5332.459553,0,1450.250506,1963.41607,446.2309249,2677.38555,9348.537877,5,0,3,21,3143.81,2017,102485.7954
411131203,0,7697.483455,47278.1665,0,19346.86133,17403.00607,1004.019581,13386.92775,0,25123.41235,6916.579337,18888.4049,5577.886562,3520.94538,3168.239567,16242.80567,2750.738578,7809.041186,7335.302876,18518.58338,9370.849424,3792.962862,5845.625117,4685.424712,10597.98447,2008.039162,10040.19581,7028.137068,0,3502.912761,2900.501012,0,4908.540174,8813.060768,8,0,3,21,3143.81,2017,248184.4713
411131204,403.4416582,3257.485752,24498.07778,0,8050.494906,3569.8474,111.5577312,0,0,1558.751861,2900.501012,871.0672165,1784.9237,1173.64846,557.7886562,16822.90587,2750.738578,4462.309249,0,15618.08237,0,0,4953.163267,1494.873599,1784.9237,4685.424712,20972.85347,1941.104523,0,2052.662255,2744.320188,0,2900.501012,7496.679539,4,0,3,21,3143.81,2017,114920.0507
411131301,0,267.738555,6782.710059,0,1760.47269,0,0,0,0,247.5664721,1115.577312,0,0,275.0738578,0,9794.768802,0,0,3704.327952,0,0,0,669.3463874,446.2309249,780.9041186,0,0,1227.135044,0,1294.069682,1137.888859,0,535.4771099,2922.812558,2,0,3,21,2018.25,2017,26179.39033
411131302,366.7651438,1561.808237,35029.12761,0,9957.673654,11602.00405,111.5577312,1115.577312,0,6601.772588,6068.740579,550.1477157,3346.731937,1375.369289,557.7886562,20169.63781,2750.738578,0,0,0,4462.309249,0,11378.88859,4908.540174,1561.808237,0,7809.041186,7206.629438,0,3569.8474,5890.248209,468.5424712,4841.605536,16532.85577,11,0,3,21,2018.25,2017,134766.6295
411141101,1173.64846,1695.677515,15305.72073,0,8417.26005,6693.463874,0,3435.978122,0,23793.8887,5042.409452,8912.392994,3346.731937,733.5302876,803.2156649,16153.55948,0,0,0,11602.00405,5354.771099,223.1154625,2454.270087,1985.727616,2565.827818,5354.771099,1338.692775,5198.590276,13386.92775,1606.43133,4083.012963,1115.577312,2699.697096,9683.211071,3,0,28,21,520.63,2017,148854.3843
411141102,1870.502233,4194.570694,8210.649019,0,13900.39895,14390.94733,1115.577312,7139.694799,669.3463874,3236.702394,7005.825522,10122.71797,3346.731937,898.5746023,2141.90844,13476.17393,3667.651438,0,66668.73401,7474.367993,10709.5422,446.2309249,9705.522617,3703.716677,4953.163267,0,1561.808237,10642.60756,0,2900.501012,4953.163267,4016.078324,3458.289668,14190.14341,4,0,28,21,520.63,2017,232561.1931
411141201,0,937.0849424,3078.993382,0,2328.958663,669.3463874,0,3569.8474,0,1852.163976,2342.712356,0,0,293.412115,0,8701.503036,916.9128595,1784.9237,0,0,0,0,446.2309249,557.7886562,1227.135044,0,669.3463874,2677.38555,0,847.8387574,2409.646995,1561.808237,803.2156649,4551.555434,2,0,28,21,329.38,2017,39148.81709
411141202,476.7946869,2008.039162,6091.052125,0,5895.749686,6693.463874,1115.577312,0,0,1430.384061,4016.078324,0,4908.540174,971.927631,1606.43133,9236.980146,1833.825719,0,0,0,5354.771099,1561.808237,0,2632.762457,2231.154625,6693.463874,1115.577312,8567.633759,0,2052.662255,3859.897501,0,3346.731937,7585.925724,3,0,28,21,329.38,2017,85196.18089
411141203,1045.28066,4194.570694,12360.59662,0,8050.494906,6358.79068,0,6157.986764,557.7886562,797.7141877,5131.655637,16779.50533,3346.731937,1430.384061,2766.631735,14680.99743,2750.738578,0,0,780.9041186,6470.348412,0,3792.962862,3123.616475,4819.293989,0,3123.616475,7139.694799,0,2498.89318,3547.535853,803.2156649,4261.505333,11423.51168,3,0,28,21,329.38,2017,125834.3701
411141204,641.8390016,3302.108845,7697.483455,0,10590.34353,13833.15867,1115.577312,8478.387574,0,5217.23417,4663.113166,79279.95348,5354.771099,1412.045804,1874.169885,16287.42876,3667.651438,0,60534.58698,9370.849424,6425.725319,223.1154625,7585.925724,2788.943281,5109.344091,5354.771099,1115.577312,8166.025926,0,2498.89318,3971.455232,803.2156649,5734.067385,12338.28507,5,0,28,21,329.38,2017,287738.5639
411141301,0,2097.285347,31347.72248,0,10434.46834,4796.982443,780.9041186,0,0,2576.525135,6113.363672,3337.562808,4462.309249,1797.149205,446.2309249,13900.09331,1833.825719,0,0,2342.712356,0,0,8701.503036,3078.993382,3792.962862,0,1115.577312,10932.65766,0,2543.516272,5890.248209,4239.193787,5533.263469,13788.53558,11,0,28,21,85,2017,114535.8642
411141302,0,1338.692775,13520.79703,0,1742.134433,3123.616475,669.3463874,0,0,375.9342724,4462.309249,403.4416582,0,861.8980879,0,11245.01931,1100.295431,0,0,0,0,0,0,1740.300607,334.6731937,0,5979.494394,6648.840782,0,2588.139365,2722.008642,1561.808237,2008.039162,9236.980146,5,0,28,21,85,2017,58142.97261
411151101,1650.443147,11267.33085,58188.51261,0,32966.68495,69165.79337,0,64703.48412,2677.38555,127927.6822,12940.69682,69364.45782,4908.540174,4951.329441,4774.670897,39580.68304,14670.60575,20080.39162,0,122713.5044,39491.43686,0,13833.15867,19924.2108,16912.15206,5354.771099,11825.11951,11535.06941,0,5778.690478,6001.80594,2008.039162,17269.1368,30120.58743,8,0,2,21,888.25,2017,784397.8623
411151102,1430.384061,4930.851721,18630.14112,0,17364.49573,32463.29979,2454.270087,33467.31937,1338.692775,879704.5356,7318.187169,238085.5931,3346.731937,3896.879653,1829.546792,19544.91451,0,0,0,0,16733.65969,0,5131.655637,14993.35908,4573.866981,0,3123.616475,6001.80594,156180.8237,3168.239567,3815.274408,0,7608.23727,14859.4898,3,0,2,21,888.25,2017,1483365.731
411151201,1558.751861,8478.387574,18764.01039,0,8866.547351,6514.971504,0,7809.041186,0,36309.74923,4685.424712,1441.387015,3346.731937,889.4054737,535.4771099,10464.11519,0,3569.8474,0,5354.771099,0,0,7139.694799,7318.187169,7139.694799,0,8032.156649,6693.463874,6693.463874,2610.450911,3525.224307,2454.270087,4730.047804,12494.4659,4,0,2,21,2734.88,2017,168655.7288
411151202,0,1361.004321,12025.92343,0,7500.34719,6358.79068,0,4239.193787,0,56921.95032,4685.424712,60266.84843,4685.424712,834.3907021,267.738555,6224.921403,3667.651438,0,0,0,0,0,2900.501012,2855.87792,446.2309249,0,1784.9237,4016.078324,0,2476.581633,3101.304928,0,3502.912761,9058.487776,3,0,2,21,2734.88,2017,187156.5852
411151203,1357.031032,4930.851721,26372.24766,0,15514.16558,29674.35651,0,14948.73599,0,4217.799154,9058.487776,20575.52457,3346.731937,4529.549526,1762.612154,17224.5137,6418.390016,0,87106.72165,107095.422,13721.60094,0,11602.00405,7251.25253,9147.733961,0,4685.424712,8656.879944,0,4038.389871,4261.505333,0,9303.914785,15216.47454,6,0,2,21,2734.88,2017,415646.074
411151204,0,535.4771099,13431.55084,0,5391.447614,223.1154625,0,4239.193787,0,1017.773274,3123.616475,429.1152182,0,375.9342724,0,8299.895204,2750.738578,0,0,89246.18499,0,0,1561.808237,1004.019581,535.4771099,0,2900.501012,2521.204726,0,1695.677515,1874.169885,669.3463874,2119.596893,3882.209047,3,0,2,21,2734.88,2017,134396.5024
411151301,0,1204.823497,17826.92545,0,9352.511166,5354.771099,0,1249.44659,0,733.5302876,4685.424712,2648.044338,3346.731937,825.2215735,0,10687.23065,1833.825719,0,0,32128.6266,0,0,5131.655637,2208.843078,557.7886562,0,669.3463874,5042.409452,0,1918.792977,2788.943281,446.2309249,3681.405131,9660.899525,6,0,2,21,561,2017,106156.5032
411151302,0,780.9041186,24431.14314,0,8243.046607,780.9041186,0,0,0,586.8242301,4685.424712,2048.383328,0,1775.143296,267.738555,10486.42674,2750.738578,0,0,2454.270087,0,0,2119.596893,7340.498715,446.2309249,0,5801.002024,4283.816879,0,3257.485752,2610.450911,0,5265.524914,8121.402834,5,0,2,21,561,2017,74105.81421
411161101,0,2922.812558,26684.60931,0,18448.28673,16979.08669,1115.577312,13386.92775,446.2309249,24105.63908,5354.771099,36676.51438,1338.692775,1004.936494,4105.324509,27644.0058,12836.78003,0,18338.25719,66934.63874,8032.156649,0,11602.00405,5778.690478,4016.078324,0,4908.540174,6247.232949,0,5265.524914,2030.350708,0,7385.121808,9683.211071,7,0,1,21,383.5,2017,316587.3932
411161102,880.2363451,1561.808237,39379.87913,0,20337.12722,27867.12126,3346.731937,33801.99256,0,225560.5634,6470.348412,19475.22913,5801.002024,3410.915837,4462.309249,27309.33261,18338.25719,0,0,4462.309249,0,0,8835.372314,5176.278729,7184.317891,2677.38555,0,7139.694799,0,5823.31357,2610.450911,0,5377.082645,9236.980146,9,0,1,21,383.5,2017,457146.1613
411161201,0,669.3463874,9794.768802,0,5721.536243,669.3463874,0,0,0,201.7208291,3569.8474,0,0,256.7356006,1784.9237,10731.85374,1833.825719,5354.771099,27507.38578,13386.92775,0,0,7496.679539,4016.078324,892.4618499,0,847.8387574,3012.058743,0,2543.516272,1204.823497,4462.309249,1539.496691,5711.755839,4,0,1,21,427.75,2017,103415.2394
411161202,366.7651438,490.8540174,15171.85145,0,11167.99863,1338.692775,0,0,0,7628.714991,2565.827818,0,1338.692775,1173.64846,1784.9237,12472.15435,733.5302876,0,0,669.3463874,1606.43133,0,4462.309249,2231.154625,1115.577312,0,669.3463874,2677.38555,0,3636.782038,1517.185145,892.4618499,1740.300607,3882.209047,4,0,1,21,427.75,2017,66162.29248
411161203,0,780.9041186,19143.30668,0,3814.357495,3569.8474,0,0,223.1154625,2970.797665,2677.38555,0,1338.692775,1320.354518,446.2309249,10508.73828,916.9128595,0,0,0,0,0,2677.38555,2008.039162,535.4771099,0,1271.758136,2119.596893,0,2543.516272,1427.93896,334.6731937,2030.350708,6358.79068,3,0,1,21,427.75,2017,49874.86372
411161204,660.1772588,780.9041186,4774.670897,0,7115.243789,5577.886562,267.738555,5131.655637,0,2292.282149,3391.35503,11140.49124,1338.692775,2383.973435,2119.596893,10910.34611,1833.825719,0,0,39045.20593,4462.309249,0,2231.154625,2231.154625,2788.943281,0,1784.9237,3792.962862,0,3101.304928,1651.054422,0,1651.054422,4373.063064,4,0,1,21,427.75,2017,122057.3004
411161301,366.7651438,446.2309249,9370.849424,0,5959.933586,1338.692775,0,0,0,1833.825719,1561.808237,0,0,550.1477157,1115.577312,8589.945305,733.5302876,0,0,4239.193787,535.4771099,0,0,1561.808237,780.9041186,0,223.1154625,1673.365969,0,2208.843078,892.4618499,223.1154625,1651.054422,3257.485752,4,0,1,21,855.5,2017,39743.28226
411161302,0,245.4270087,1115.577312,0,1283.678003,0,0,0,0,0,803.2156649,0,0,0,0,3279.797298,550.1477157,0,0,10821.09993,0,0,89.24618499,223.1154625,223.1154625,0,223.1154625,557.7886562,0,624.7232949,647.0348412,178.49237,334.6731937,1316.381229,1,0,1,21,855.5,2017,21401.05178
411171101,1668.781404,2008.039162,17492.25226,0,12415.00012,4908.540174,0,669.3463874,0,3209.195008,7228.940984,11828.17589,6247.232949,1833.825719,4640.801619,15685.01701,5501.477157,0,0,1115.577312,14502.50506,0,14502.50506,3525.224307,2231.154625,0,2231.154625,7362.810261,0,2677.38555,3525.224307,0,5912.559755,13029.94301,5,0,27,21,239.63,2017,148460.4175
411171102,990.2658882,1784.9237,18384.71411,0,10837.91,5801.002024,0,11155.77312,0,916.9128595,7496.679539,7793.759305,5801.002024,2475.664721,10977.28075,16398.98649,9169.128595,0,0,13386.92775,17403.00607,2900.501012,16287.42876,8746.126129,2677.38555,0,2677.38555,5801.002024,0,2298.089263,3502.912761,0,5421.705738,13253.05847,4,0,27,21,239.63,2017,185954.8181
411171201,770.2068019,0,33511.94246,0,5978.271844,3569.8474,0,11155.77312,0,1191.986717,7228.940984,8068.833163,3569.8474,1632.10489,3302.108845,15506.52464,3667.651438,0,0,7809.041186,0,0,4908.540174,2008.039162,1115.577312,0,1115.577312,8813.060768,0,2788.943281,3302.108845,0,5577.886562,12382.90817,7,0,27,21,785.44,2017,115463.78
411171202,0,0,25658.27818,0,1448.722318,669.3463874,0,0,0,3667.651438,6961.202429,2750.738578,0,366.7651438,535.4771099,12048.23497,1833.825719,0,0,8924.618499,0,0,1784.9237,446.2309249,669.3463874,0,3569.8474,7251.25253,0,2788.943281,3190.551113,223.1154625,3123.616475,7541.302631,6,0,27,21,785.44,2017,69795.7125
411171203,0,0,6470.348412,0,3007.474179,1115.577312,0,0,0,1833.825719,5220.901822,0,0,403.4416582,0,9906.326534,1833.825719,0,0,1115.577312,0,0,4016.078324,981.7080349,669.3463874,0,892.4618499,4462.309249,0,1896.481431,2744.320188,111.5577312,3235.174206,7385.121808,4,0,27,21,785.44,2017,50831.50947
411171204,550.1477157,669.3463874,31191.54165,0,10764.55697,5801.002024,0,13386.92775,0,1100.295431,6961.202429,2200.590863,4016.078324,2017.208291,3302.108845,18630.14112,9169.128595,0,0,7809.041186,6024.117487,0,10709.5422,3302.108845,446.2309249,0,2677.38555,7362.810261,0,2677.38555,3369.043483,0,5020.097906,11445.82322,5,0,27,21,785.44,2017,139412.3214
411171301,256.7356006,267.738555,14948.73599,0,2163.914348,892.4618499,0,0,0,916.9128595,5488.640377,366.7651438,0,366.7651438,535.4771099,9884.014987,1467.060575,0,0,669.3463874,0,0,1784.9237,446.2309249,446.2309249,0,9370.849424,4685.424712,0,1115.577312,3034.37029,334.6731937,3346.731937,7362.810261,5,0,27,21,1304.63,2017,55203.65562
411171302,0,267.738555,14457.88197,0,2530.679492,669.3463874,0,0,0,1467.060575,4350.751518,733.5302876,0,293.412115,0,9906.326534,1467.060575,0,0,669.3463874,0,0,1784.9237,1115.577312,446.2309249,0,6693.463874,4350.751518,0,1004.019581,2788.943281,223.1154625,2677.38555,7719.795001,5,0,27,21,1304.63,2017,51159.45863
411181101,0,178.49237,7764.418094,0,5263.079813,1450.250506,0,1338.692775,0,4226.968282,3748.339769,30533.19822,0,1063.618917,803.2156649,12226.72734,1467.060575,0,0,3569.8474,0,0,1740.300607,3346.731937,2052.662255,0,446.2309249,4819.293989,0,1160.200405,2521.204726,0,3971.455232,7809.041186,3,0,5,21,652,2017,93736.6129
411181102,1136.971946,1561.808237,8813.060768,0,8362.245278,9259.291692,0,5577.886562,2008.039162,137.5369289,6805.021605,10067.7032,2231.154625,761.0376734,2900.501012,10687.23065,0,0,0,72512.5253,8366.829843,0,12494.4659,2900.501012,2788.943281,892.4618499,2231.154625,6314.167588,15618.08237,3101.304928,2922.812558,1115.577312,3815.274408,9839.391895,3,0,5,21,652,2017,206409.9214
411181201,660.1772588,1472.562052,47389.72423,0,14303.84061,14502.50506,0,20080.39162,0,1558.751861,8701.503036,1329.523646,2231.154625,1467.060575,4908.540174,14680.99743,0,0,0,3346.731937,8032.156649,0,10374.869,4127.636056,5912.559755,0,2231.154625,7920.598918,15618.08237,4439.997703,4127.636056,0,8188.337473,14547.12815,7,0,5,21,2811.75,2017,174763.8967
411181202,0,334.6731937,20504.311,0,5363.940228,2476.581633,223.1154625,15618.08237,0,3484.268866,4194.570694,11388.05771,2231.154625,440.1181725,2231.154625,9772.457256,733.5302876,0,0,0,0,0,6291.856042,2431.958541,1115.577312,0,3123.616475,4016.078324,0,1539.496691,1985.727616,557.7886562,2208.843078,6961.202429,4,0,5,21,2811.75,2017,88723.8503
411181203,0,4239.193787,16108.93639,0,26737.17898,26706.92086,713.9694799,62472.32949,0,79349.63886,5577.886562,4058.256316,7809.041186,7335.302876,2454.270087,16956.77515,1375.369289,0,0,4462.309249,5845.625117,31236.16475,16510.54422,4016.078324,6024.117487,0,10040.19581,4239.193787,89.24618499,2431.958541,4439.997703,3346.731937,7518.991085,11691.25023,6,0,5,21,2811.75,2017,357678.5373
411181204,0,1070.95422,10174.06509,0,16926.21139,3770.651316,0,5577.886562,0,421.7799154,5354.771099,10177.73274,2231.154625,0,1227.135044,11133.46158,733.5302876,0,0,6693.463874,2989.747197,0,8032.156649,2722.008642,7251.25253,0,4462.309249,3123.616475,0,1874.169885,3012.058743,1338.692775,4060.701417,10843.41148,5,0,5,21,2811.75,2017,115028.8577
411181301,889.4054737,0,0,0,5079.697241,4016.078324,0,1338.692775,0,0,0,3245.871522,2231.154625,0,0,1137.888859,275.0738578,0,5501.477157,1784.9237,0,0,0,1338.692775,2677.38555,0,4685.424712,0,0,0,0,2008.039162,1070.95422,0,5,0,5,21,652,2017,37280.75995
411181302,0,334.6731937,6849.644698,0,3044.150693,1115.577312,0,0,0,660.1772588,3123.616475,0,1115.577312,0,0,10709.5422,550.1477157,0,0,0,0,0,446.2309249,1517.185145,1896.481431,0,669.3463874,870.1503036,0,1338.692775,2030.350708,669.3463874,2097.285347,7117.383253,3,0,5,21,652,2017,39305.91482
411191101,1375.369289,3101.304928,16064.3133,0,6996.045118,4462.309249,0,7809.041186,0,1375.369289,4841.605536,183.3825719,2900.501012,770.2068019,4796.982443,13453.86239,2750.738578,0,0,2231.154625,16510.54422,0,7809.041186,2342.712356,8255.272111,1673.365969,4462.309249,3212.86266,0,1539.496691,2543.516272,334.6731937,5801.002024,9415.472516,3,0,26,21,161,2017,120948.1415
411191102,1650.443147,2320.40081,27264.70951,0,7903.788849,5243.213368,0,12494.4659,0,1916.347876,3904.520593,3117.503722,3346.731937,1925.517005,6805.021605,14279.3896,2750.738578,0,550.1477157,2231.154625,12048.23497,0,15171.85145,2231.154625,4462.309249,0,0,3993.766778,0,2141.90844,2320.40081,1115.577312,2342.712356,8344.518296,4,0,26,21,161,2017,124611.8196
411191201,348.4268866,1316.381229,9236.980146,0,2622.370778,446.2309249,0,669.3463874,0,652.8419559,1517.185145,366.7651438,334.6731937,311.7503722,2677.38555,9370.849424,1283.678003,0,0,446.2309249,2008.039162,2900.501012,3346.731937,847.8387574,1115.577312,334.6731937,3123.616475,2722.008642,0,1204.823497,1405.627414,669.3463874,1383.315867,4841.605536,4,0,26,21,897,2017,48267.82111
411191202,0,0,17135.26752,0,2714.062064,334.6731937,0,0,0,550.1477157,3034.37029,0,3123.616475,366.7651438,981.7080349,11535.06941,2200.590863,0,0,2231.154625,0,0,2231.154625,446.2309249,1249.44659,0,669.3463874,2900.501012,0,981.7080349,2253.466171,557.7886562,2454.270087,5153.967183,3,0,26,21,897,2017,45970.03748
411191203,0,0,2588.139365,0,550.1477157,0,0,0,0,733.5302876,1517.185145,0,0,183.3825719,0,6358.79068,1100.295431,0,0,892.4618499,0,0,0,223.1154625,669.3463874,0,0,1450.250506,0,468.5424712,803.2156649,0,1338.692775,2967.435651,1,0,26,21,897,2017,19256.3926
411191204,458.4564297,133.8692775,9147.733961,0,3447.592352,1784.9237,0,0,0,2200.590863,2275.777717,0,3123.616475,696.8537732,446.2309249,8746.126129,2567.356006,1561.808237,0,8924.618499,0,0,2677.38555,981.7080349,892.4618499,0,669.3463874,2186.531532,0,981.7080349,2275.777717,223.1154625,2677.38555,5377.082645,3,0,26,21,897,2017,55310.32315
411191301,375.9342724,0,23516.36974,0,1998.870034,1784.9237,0,669.3463874,0,165.0443147,2565.827818,183.3825719,0,275.0738578,2677.38555,9370.849424,1283.678003,0,0,446.2309249,0,2008.039162,4685.424712,780.9041186,669.3463874,334.6731937,3123.616475,4328.439972,0,1204.823497,1673.365969,0,1673.365969,5734.067385,6,0,26,21,1909,2017,48012.6137
411191302,440.1181725,0,13386.92775,0,3539.283638,446.2309249,0,0,0,1650.443147,3034.37029,0,0,440.1181725,490.8540174,13052.25455,1833.825719,0,0,0,0,0,2231.154625,446.2309249,446.2309249,0,892.4618499,2900.501012,0,1361.004321,2967.435651,111.5577312,2008.039162,5555.575015,4,0,26,21,1909,2017,43847.68985
411201101,0,4908.540174,0,0,3172.518494,2231.154625,0,446.2309249,0,586.8242301,0,2567.356006,446.2309249,550.1477157,6358.79068,1472.562052,0,0,0,669.3463874,0,446.2309249,0,1896.481431,1673.365969,0,26773.8555,0,8924.618499,0,0,669.3463874,557.7886562,0,1,0,30,21,98,2017,64351.38958
411201102,1833.825719,0,12896.07373,0,4657.917326,7139.694799,334.6731937,9817.080349,0,6840.169932,1784.9237,1320.354518,2677.38555,3227.533265,3123.616475,12360.59662,2200.590863,0,0,446.2309249,892.4618499,446.2309249,2989.747197,1115.577312,1561.808237,0,1561.808237,2231.154625,0,1115.577312,1628.742876,0,2454.270087,3949.143686,2,0,30,21,98,2017,77711.11558
411201201,733.5302876,312.3616475,16689.03659,0,4089.431353,7139.694799,334.6731937,13833.15867,0,5941.595329,1784.9237,16009.29853,2677.38555,2163.914348,0,12182.10425,2017.208291,0,0,0,0,446.2309249,669.3463874,1338.692775,1227.135044,0,446.2309249,2677.38555,0,1249.44659,1361.004321,267.738555,2119.596893,3926.832139,4,0,30,21,385,2017,84948.92005
411201202,403.4416582,312.3616475,19187.92977,0,6693.463874,4239.193787,334.6731937,6693.463874,0,2805.75335,1784.9237,4126.107868,2677.38555,641.8390016,223.1154625,12092.85807,1467.060575,0,0,0,892.4618499,1115.577312,4462.309249,2900.501012,1784.9237,0,446.2309249,2231.154625,0,1227.135044,1472.562052,446.2309249,1784.9237,4395.374611,3,0,30,21,385,2017,67655.02661
411201203,825.2215735,758.5925724,28558.7792,0,6748.478646,3346.731937,446.2309249,4462.309249,0,2017.208291,2231.154625,2750.738578,3792.962862,880.2363451,557.7886562,12851.45064,2200.590863,0,0,1784.9237,6693.463874,669.3463874,4908.540174,4462.309249,1784.9237,334.6731937,446.2309249,2141.90844,26773.8555,1651.054422,2543.516272,0,4908.540174,7518.991085,3,0,30,21,385,2017,110491.9729
411201204,366.7651438,312.3616475,18473.96029,0,4767.946869,11602.00405,334.6731937,13833.15867,0,9535.893738,1784.9237,13478.61903,2677.38555,1045.28066,892.4618499,12360.59662,2200.590863,0,0,669.3463874,3346.731937,0,0,1115.577312,1004.019581,0,446.2309249,2677.38555,0,1494.873599,1361.004321,223.1154625,1896.481431,3837.585954,4,0,30,21,385,2017,93265.01405
411201301,330.0886294,669.3463874,9370.849424,0,4731.270355,2677.38555,334.6731937,334.6731937,0,1943.855262,1896.481431,330.0886294,446.2309249,550.1477157,223.1154625,5734.067385,733.5302876,0,0,669.3463874,3235.174206,669.3463874,2008.039162,2342.712356,223.1154625,0,9147.733961,1717.989061,0,1249.44659,2008.039162,223.1154625,1450.250506,5176.278729,5,0,30,21,427,2017,51055.54184
