ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_C_SERVICES,CONS_C_TAXES,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_C_ONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR
417181301,875.7815475,1585.911391,3320.501976,0,51690.79941,0,15523.7371,5947.167718,0,488.8083056,7731.318033,4154.870597,5451.570408,1303.488815,0,26762.25473,0,0,0,1982.389239,0,0,0,5352.450946,2577.106011,0,2081.508701,8722.512653,0,4609.054981,7632.198571,2378.867087,4609.054981,10209.30458,4,0,13,20,170.63,2017
417181302,1710.82907,1883.269777,10952.70055,0,65517.96436,0,21572.73989,1585.911391,0,3401.291126,9713.707273,5621.295514,8920.751577,1833.031146,0,26514.45608,0,0,0,4460.375788,9911.946196,0,0,6690.563683,1734.590584,0,12786.41059,10357.98378,0,5550.68987,5451.570408,2378.867087,7731.318033,12290.81328,7,0,13,20,170.63,2017
417191101,3380.924114,2230.187894,20567.28836,2924.024128,28496.84531,0,14053.23879,24779.86549,11894.33544,86396.86801,6839.242876,4277.072674,7433.959647,1629.361019,8920.751577,25424.14199,12220.20764,0,0,86729.52922,38656.59017,0,0,6690.563683,7136.601261,0,2230.187894,11051.82001,0,4658.614712,4063.897941,0,9515.468349,9911.946196,2,0,8,20,37,2017
417191102,2606.97763,2230.187894,12885.53006,3320.501976,32808.54191,0,10081.6713,2973.583859,16850.30853,39512.0047,8821.632115,0,7433.959647,1120.1857,6938.362338,28595.96478,10183.50637,0,0,69383.62338,40143.3821,0,0,6987.922068,8177.355612,0,0,7433.959647,0,4658.614712,5600.249601,0,4658.614712,11250.05893,2,0,8,20,37,2017
417191201,2199.637375,2378.867087,14421.88172,2775.344935,57439.72821,0,17087.92368,1982.389239,0,20794.72,10655.34216,0,991.1946196,2403.307502,3816.099286,30280.99563,6110.10382,0,0,11398.73813,38656.59017,3469.181169,0,6938.362338,6492.324759,0,3221.382514,9911.946196,0,5798.488525,6244.526104,0,12439.49248,16652.06961,5,0,8,20,277.5,2017
417191202,1629.361019,1486.791929,8028.676419,2676.225473,74042.23809,0,10427.91052,0,0,14542.04709,7929.556957,1059.084662,991.1946196,1384.956866,0,25969.29903,4073.402546,0,0,4955.973098,14867.91929,0,0,3221.382514,991.1946196,743.3959647,2973.583859,6244.526104,0,7582.63884,3667.420093,743.3959647,3370.061707,11101.37974,5,0,8,20,277.5,2017
417191203,977.6166112,5947.167718,12389.93275,2329.307356,13133.32871,0,3682.355902,991.1946196,0,0,3964.778479,81.46805093,991.1946196,448.0742801,991.1946196,17891.06288,4073.402546,0,0,0,2973.583859,0,0,3221.382514,2477.986549,0,15363.5166,6145.406642,0,2081.508701,3221.382514,0,7780.877764,8177.355612,1,0,8,20,277.5,2017
417191204,814.6805093,4460.375788,7681.758302,1784.150315,49857.08937,0,16843.51953,0,0,8106.071067,7929.556957,16741.68447,991.1946196,4440.008776,0,23045.27491,3258.722037,0,0,0,0,0,3964.778479,4708.174443,594.7167718,495.5973098,2477.986549,7879.997226,0,3865.659017,5302.891215,0,8672.952922,10952.70055,4,0,8,20,277.5,2017
417191301,2362.573477,1982.389239,2230.187894,2824.904666,118794.6752,0,24644.08541,0,0,3380.924114,13628.92602,11100.02194,1486.791929,3177.253986,1486.791929,31073.95133,3055.05191,0,0,12389.93275,44603.75788,0,0,7929.556957,4063.897941,0,3716.979824,8573.83346,0,7979.116688,7235.720723,1189.433544,9763.267003,24482.50711,10,0,8,20,92.5,2017
417191302,1873.765171,1784.150315,8672.952922,2824.904666,89950.91173,0,13654.04534,0,0,12057.27154,11894.33544,10835.25077,991.1946196,1629.361019,0,20220.37024,2036.701273,0,0,0,14867.91929,0,0,6442.765028,2477.986549,0,10407.54351,7433.959647,0,9416.348887,5402.010677,1040.754351,2428.426818,18931.81724,6,0,8,20,92.5,2017
417201101,1833.031146,2725.785204,25771.06011,0,38061.87339,0,20367.01273,22301.87894,0,8146.805093,7830.437495,3136.519961,8425.154267,3340.190088,14372.32198,23094.83464,12220.20764,0,0,12389.93275,41630.17403,0,0,6194.966373,2973.583859,0,7433.959647,17197.22665,0,5451.570408,6194.966373,0,4460.375788,7037.481799,2,0,18,20,506,2017
417201102,1222.020764,2577.106011,8920.751577,0,45099.35519,0,12933.05309,19823.89239,0,2647.711655,11646.53678,203.6701273,0,8044.970029,1982.389239,24680.74603,3258.722037,0,10183.50637,12389.93275,0,0,0,4460.375788,495.5973098,0,2477.986549,12885.53006,0,7384.399916,3518.7409,991.1946196,2725.785204,21310.68432,3,0,18,20,506,2017
417201201,0,1238.993275,4955.973098,0,30925.27213,0,8594.879373,27753.44935,0,2647.711655,14471.44145,21589.0335,7433.959647,2321.839451,4708.174443,28100.36747,0,0,0,19823.89239,18584.89912,0,5947.167718,1982.389239,1982.389239,0,1982.389239,5352.450946,49559.73098,5451.570408,6046.28718,0,4460.375788,11943.89517,6,0,18,20,8538.75,2017
417201202,733.2124584,2577.106011,11398.73813,0,43265.64515,0,11242.59103,4955.973098,0,2647.711655,13628.92602,9124.421704,7433.959647,4093.769559,3964.778479,31222.63052,8146.805093,0,0,12389.93275,17841.50315,0,10903.14082,4708.174443,1734.590584,0,1982.389239,7433.959647,0,7037.481799,5253.331484,0,4212.577133,20022.13132,5,0,18,20,8538.75,2017
417201203,1222.020764,2577.106011,17345.90584,0,51938.59807,0,12159.1066,39647.78479,0,2423.674515,15611.31526,39308.33457,7433.959647,2606.97763,1982.389239,30330.55536,8146.805093,0,0,22301.87894,17841.50315,0,5947.167718,5451.570408,1486.791929,0,1238.993275,16057.35284,0,9317.229425,4708.174443,1238.993275,4212.577133,14867.91929,7,0,18,20,8538.75,2017
417201204,814.6805093,2577.106011,4955.973098,0,41431.9351,0,16212.14213,3716.979824,1883.269777,1018.350637,11646.53678,14419.84501,7433.959647,3930.833457,6690.563683,28595.96478,4888.083056,0,0,0,0,0,0,4708.174443,0,0,1486.791929,9069.43077,0,3865.659017,3865.659017,0,4212.577133,16899.86826,4,0,18,20,8538.75,2017
417201301,0,991.1946196,6442.765028,0,50055.32829,0,8309.741195,0,0,814.6805093,7929.556957,407.3402546,0,916.515573,0,26464.89634,0,8920.751577,0,17345.90584,0,0,2477.986549,4460.375788,0,0,9911.946196,6046.28718,19823.89239,5748.928794,4658.614712,495.5973098,3964.778479,17544.14477,5,0,18,20,1012,2017
417201302,0,1288.553006,743.3959647,0,31718.22783,0,3462.392165,0,0,0,3865.659017,407.3402546,0,1160.919726,1734.590584,23094.83464,0,0,0,5947.167718,0,0,0,2973.583859,0,0,9911.946196,1437.232198,14867.91929,4063.897941,4658.614712,1982.389239,3716.979824,11150.93947,4,0,18,20,1012,2017
417211101,0,1338.112737,16850.30853,0,32709.42245,0,46823.76227,0,0,0,6393.205297,5376.891361,0,4317.806699,3964.778479,28893.32316,0,0,0,18337.10046,16106.91257,0,7929.556957,5005.532829,1982.389239,0,0,7087.04153,64427.65028,4410.816057,5055.09256,22301.87894,8970.311308,11448.29786,2,0,15,20,110,2017
417211102,6313.773947,4311.696595,49559.73098,0,49361.49206,0,34583.18762,33898.85599,0,69858.85367,12885.53006,16293.61019,0,3910.466445,2973.583859,31073.95133,4888.083056,0,52954.2331,5897.607987,74339.59647,0,28249.04666,5154.212022,12885.53006,0,16850.30853,9317.229425,0,6244.526104,10159.74485,247.7986549,6888.802607,18089.30181,4,0,15,20,110,2017
417211103,3890.099432,1238.993275,19080.49643,0,47081.74443,0,44603.75788,4955.973098,0,15275.25955,16354.71122,87675.91641,10407.54351,10387.17649,3964.778479,38012.31366,4888.083056,0,0,0,44603.75788,3716.979824,43315.20488,20666.40782,6938.362338,0,19823.89239,12389.93275,0,5947.167718,20864.64674,4361.256326,37814.07474,20815.08701,4,0,15,20,110,2017
417211201,0,0,743.3959647,0,0,0,5539.827463,0,0,0,0,29735.83859,0,1222.020764,0,743.3959647,0,0,0,0,0,0,0,991.1946196,0,0,59471.67718,0,24779.86549,0,0,0,1238.993275,0,1,0,15,20,907.5,2017
417211202,448.0742801,0,495.5973098,0,0,0,4989.918119,0,0,0,0,21914.9057,0,1547.892968,0,743.3959647,0,0,0,0,0,0,0,1486.791929,1238.993275,0,61949.66373,0,24779.86549,0,0,0,3221.382514,0,1,0,15,20,907.5,2017
417211203,2444.041528,3320.501976,17345.90584,0,54515.70408,0,20285.54468,35187.409,0,10183.50637,23540.87222,20774.35299,14867.91929,1833.031146,3171.822783,32560.74326,2036.701273,1982.389239,0,24779.86549,37169.79824,0,26266.65742,5947.167718,0,0,0,8672.952922,0,9812.826734,5649.809332,991.1946196,4955.973098,12290.81328,5,0,15,20,907.5,2017
417211204,1833.031146,3568.300631,13381.12737,0,33105.9003,0,16375.07824,14867.91929,0,5336.157336,5996.727449,0,5451.570408,3869.732419,1734.590584,17197.22665,0,0,0,9911.946196,22301.87894,0,7334.840185,3964.778479,3469.181169,0,2477.986549,9961.505927,59471.67718,3716.979824,5501.130139,4757.734174,10159.74485,14719.2401,3,0,15,20,907.5,2017
417211301,2240.371401,4460.375788,13034.20925,0,88959.71711,0,27108.49395,15859.11391,0,8146.805093,15958.23338,45214.76827,5947.167718,9104.054691,4955.973098,42224.8908,8146.805093,0,0,29735.83859,2725.785204,1486.791929,0,17098.10719,14867.91929,0,20022.13132,13678.48575,0,5748.928794,8573.83346,4460.375788,22301.87894,21360.24405,13,0,15,20,22,2017
417221101,4623.31189,10110.18512,49113.6934,495.5973098,18584.89912,0,32322.44921,29735.83859,4361.256326,12505.34582,7830.437495,55512.3299,7433.959647,3625.328266,4559.49525,40341.62102,8146.805093,0,0,42621.36864,45594.9525,0,13876.72468,5996.727449,9366.789156,6046.28718,34939.61034,10804.02135,247.7986549,3617.860362,4361.256326,892.0751577,11844.7757,13926.28441,3,0,16,20,37.5,2017
417221102,1405.323879,892.0751577,10903.14082,297.3583859,40738.09887,0,27666.5501,9911.946196,5947.167718,4317.806699,11894.33544,4888.083056,18337.10046,3340.190088,12885.53006,30330.55536,12220.20764,0,92873.57806,37169.79824,38656.59017,0,6839.242876,15859.11391,6244.526104,0,5947.167718,9614.587811,0,8226.915343,3568.300631,0,9515.468349,22648.79706,3,0,16,20,37.5,2017
417221201,3747.530343,1982.389239,28744.64397,0,33254.57949,0,31507.7687,0,0,305.505191,11299.61866,30876.3913,2973.583859,4765.880979,5402.010677,15859.11391,0,0,0,14867.91929,37169.79824,0,25771.06011,5947.167718,17098.10719,1982.389239,0,8672.952922,19823.89239,6343.645566,5451.570408,2973.583859,11250.05893,28149.9272,5,0,16,20,266.25,2017
417221202,2158.90335,991.1946196,15363.5166,0,17445.02531,0,25299.90322,0,0,4073.402546,13876.72468,9026.660043,0,2688.445681,743.3959647,29735.83859,2036.701273,0,0,9911.946196,17841.50315,0,27753.44935,11002.26028,2775.344935,0,22351.43867,15611.31526,0,6393.205297,4906.413367,0,11150.93947,19278.73535,7,0,16,20,266.25,2017
417221203,611.010382,792.9556957,6046.28718,99.11946196,77313.18033,0,23320.22958,3171.822783,0,22680.70538,11497.85759,25499.49994,4955.973098,3466.465567,6343.645566,26018.85877,0,0,0,14867.91929,0,0,20815.08701,2378.867087,4163.017403,0,1734.590584,10903.14082,49559.73098,5352.450946,3518.7409,0,5649.809332,11497.85759,7,0,16,20,266.25,2017
417221204,875.7815475,5649.809332,13678.48575,495.5973098,9218.109963,0,24187.86432,19823.89239,0,5499.093438,5848.048256,20151.1224,3716.979824,4733.293759,1238.993275,32709.42245,4073.402546,0,0,743.3959647,9019.871039,0,4955.973098,4063.897941,7681.758302,99.11946196,1486.791929,4113.457672,594.7167718,3469.181169,3419.621438,892.0751577,5501.130139,12835.97032,3,0,16,20,266.25,2017
417221301,0,792.9556957,5699.369063,148.6791929,67202.99521,0,16134.74749,14124.52333,0,4659.972513,9565.02808,2973.583859,4955.973098,3063.198715,2973.583859,32412.06406,4888.083056,0,5295.42331,0,7037.481799,0,15363.5166,3469.181169,1486.791929,2973.583859,25325.02253,8226.915343,0,4014.33821,4113.457672,693.8362338,4906.413367,13232.44817,9,0,16,20,180,2017
417221302,0,1387.672468,5055.09256,297.3583859,48915.45448,0,18705.06449,17841.50315,1982.389239,2057.068286,15115.71795,24094.17606,4955.973098,3120.226351,2973.583859,22698.35679,6110.10382,0,165380.1434,4955.973098,35683.00631,0,0,6145.406642,4658.614712,2973.583859,7037.481799,8821.632115,0,6938.362338,3667.420093,1090.314082,4856.853636,16701.62934,9,0,16,20,180,2017
417231101,20652.15091,14273.20252,21310.68432,0,95551.16133,0,30061.71079,59471.67718,8425.154267,29735.83859,16552.95015,3747.530343,14867.91929,4847.34903,15115.71795,72158.96831,40734.02546,0,0,7433.959647,6244.526104,0,24383.38764,11646.53678,24581.62657,11150.93947,7433.959647,12092.57436,0,7334.840185,6591.444221,0,18337.10046,22400.9984,5,0,18,20,247,2017
417231201,0,6442.765028,4955.973098,0,31569.54864,0,9165.15573,7433.959647,0,1222.020764,15660.87499,3242.428427,7433.959647,2525.509579,0,44554.19815,8146.805093,0,0,74339.59647,15363.5166,0,8276.475074,8623.393191,4460.375788,0,1486.791929,7087.04153,0,7334.840185,5055.09256,9911.946196,13529.80656,15413.07634,3,0,18,20,1482,2017
417231202,3462.392165,4955.973098,11993.4549,0,20616.84809,0,11385.16012,9911.946196,1734.590584,10794.51675,14669.68037,27495.46719,11150.93947,3421.658139,0,29488.03993,4073.402546,0,0,0,24284.26818,0,16602.50988,18089.30181,19576.09374,0,5947.167718,6442.765028,49559.73098,3865.659017,8375.594536,991.1946196,8821.632115,23293.07356,3,0,18,20,1482,2017
417231203,10509.37857,14867.91929,20815.08701,0,70374.81799,0,62424.89402,104075.4351,0,11812.86738,70771.29584,54583.59412,17345.90584,13055.25516,0,65071.92678,4073.402546,0,6354.507973,89207.51577,64427.65028,0,156608.7499,18485.77966,20567.28836,0,2081.508701,18485.77966,0,18237.981,19625.65347,0,28149.9272,62990.41808,7,0,18,20,1482,2017
417231204,0,1784.150315,0,0,53524.50946,0,16660.21642,1982.389239,0,916.515573,15859.11391,4073.402546,7433.959647,611.010382,743.3959647,48766.77529,4073.402546,0,0,39647.78479,0,0,10903.14082,2973.583859,1982.389239,0,0,5451.570408,0,6343.645566,8821.632115,0,4856.853636,23788.67087,6,0,18,20,1482,2017
417231205,0,2378.867087,3469.181169,0,41332.81564,0,16476.9133,0,0,0,11696.09651,42526.32259,7433.959647,611.010382,0,37318.47743,4888.083056,0,0,0,44603.75788,0,3469.181169,6541.88449,1486.791929,0,0,6740.123414,0,5501.130139,8326.034805,0,7087.04153,29884.51778,4,0,18,20,1482,2017
417231301,1425.690891,2081.508701,10407.54351,0,66410.03952,0,10774.14974,7929.556957,0,611.010382,5848.048256,20978.02311,0,4888.083056,0,15413.07634,0,0,0,5947.167718,0,0,36178.60362,5352.450946,3469.181169,0,1486.791929,8722.512653,49559.73098,4063.897941,4757.734174,4708.174443,11299.61866,9911.946196,6,0,18,20,617.5,2017
417231302,549.9093438,4955.973098,5947.167718,0,39647.78479,0,0,2973.583859,0,0,17841.50315,10570.47961,0,0,0,38458.35124,4888.083056,0,0,0,23788.67087,0,9416.348887,6938.362338,1486.791929,2230.187894,0,10605.78243,0,9763.267003,11596.97705,0,8177.355612,20071.69105,4,0,18,20,617.5,2017
417241201,0,1734.590584,8177.355612,1486.791929,27604.77016,0,0,21806.28163,0,15132.69046,6839.242876,9124.421704,9911.946196,1466.424917,1784.150315,20914.20647,8146.805093,0,0,4955.973098,0,0,8474.713998,6641.003952,1833.710046,0,2230.187894,5649.809332,0,2676.225473,8375.594536,0,7979.116688,21112.4454,3,0,14,20,1863.42,2017
417241202,0,594.7167718,5798.488525,0,35236.96873,0,5580.561489,0,0,1120.1857,5947.167718,5824.965641,9911.946196,1629.361019,0,25126.78361,0,0,0,0,0,0,11894.33544,5203.771753,0,0,23193.9541,4856.853636,17345.90584,2180.628163,6690.563683,0,5253.331484,14867.91929,3,0,14,20,1863.42,2017
417241203,0,7731.318033,16652.06961,0,27010.05339,0,29393.67278,2973.583859,0,5499.093438,13678.48575,33483.36893,7433.959647,3910.466445,0,35633.44658,12220.20764,3469.181169,0,49559.73098,2378.867087,0,14025.40387,7433.959647,1189.433544,99.11946196,17246.78638,6591.444221,0,5352.450946,6294.085835,2180.628163,9069.43077,23392.19302,5,0,14,20,1863.42,2017
417241204,733.2124584,5947.167718,2775.344935,0,16503.39042,0,13055.25516,0,0,977.6166112,9812.826734,6069.369794,9911.946196,2525.509579,0,20468.1689,2036.701273,0,32192.10032,0,0,0,5352.450946,3816.099286,1734.590584,0,30627.91375,2081.508701,0,3270.942245,4311.696595,0,4361.256326,7681.758302,3,0,14,20,1863.42,2017
417241205,1670.095044,3221.382514,11101.37974,0,14074.9636,0,28489.37741,4955.973098,0,0,7830.437495,4399.27475,9911.946196,3727.16333,3221.382514,24581.62657,4888.083056,0,27943.54147,36178.60362,10060.62539,0,5154.212022,5600.249601,2230.187894,0,1784.150315,3320.501976,0,2676.225473,2031.94897,0,5748.928794,7483.519378,3,0,14,20,1863.42,2017
417241206,0,594.7167718,8177.355612,0,46586.14712,0,13564.43048,18584.89912,0,12220.20764,11547.41732,17984.07224,7433.959647,1344.22284,2477.986549,32907.66137,4888.083056,0,0,0,16354.71122,0,4460.375788,8524.273729,4955.973098,1734.590584,7433.959647,8326.034805,0,3766.539555,7780.877764,0,5104.652291,25225.90307,5,0,14,20,1863.42,2017
417241301,0,2676.225473,5302.891215,0,37764.51501,0,13527.76986,3716.979824,0,3747.530343,5947.167718,7963.501978,7433.959647,2525.509579,0,18089.30181,10183.50637,0,0,0,0,0,0,5947.167718,1387.672468,0,26960.49365,3270.942245,0,2477.986549,7087.04153,0,9614.587811,19328.29508,6,0,14,20,1137,2017
417241302,0,495.5973098,2775.344935,0,43711.68273,0,12436.09797,991.1946196,0,2444.041528,11844.7757,10550.1126,7433.959647,1222.020764,0,26910.93392,4073.402546,0,0,0,0,0,2230.187894,2824.904666,991.1946196,0,21409.80378,2676.225473,0,3072.703321,2329.307356,0,4014.33821,11596.97705,5,0,14,20,1137,2017
417251101,2688.445681,3221.382514,32015.58621,198.2389239,28001.248,0,40685.14463,2973.583859,1982.389239,10998.18688,11448.29786,3177.253986,8672.952922,3727.16333,5897.607987,35484.76738,12220.20764,0,0,13876.72468,44603.75788,0,21310.68432,9267.669694,13628.92602,0,1982.389239,7582.63884,0,3518.7409,4807.293905,0,16850.30853,27406.53123,2,0,18,20,257.75,2017
417251102,0,2973.583859,9911.946196,0,0,0,13849.56866,14867.91929,0,1629.361019,0,0,4955.973098,0,3964.778479,6244.526104,4888.083056,0,0,0,0,0,0,3469.181169,1982.389239,0,94163.48887,0,0,0,0,0,1982.389239,0,1,0,18,20,257.75,2017
417251201,1222.020764,3221.382514,10903.14082,198.2389239,43116.96595,0,25458.76592,31222.63052,0,3564.227228,11002.26028,60286.35769,4955.973098,4277.072674,0,29438.4802,6110.10382,0,0,3964.778479,38656.59017,0,11894.33544,5947.167718,3469.181169,0,0,9812.826734,0,7235.720723,13331.56763,0,11150.93947,23838.2306,3,0,18,20,4381.75,2017
417251202,4114.136572,2973.583859,9465.908618,99.11946196,24185.14872,0,27658.40329,10407.54351,991.1946196,6313.773947,9614.587811,0,8672.952922,2362.573477,3766.539555,37962.75393,6110.10382,0,0,0,20071.69105,0,14124.52333,4955.973098,10506.66297,0,991.1946196,7037.481799,0,3518.7409,4955.973098,0,10011.06566,22995.71518,2,0,18,20,4381.75,2017
417251203,1718.975875,1486.791929,16007.79311,198.2389239,32858.10164,0,30399.8032,6442.765028,0,4236.338648,15313.95687,0,8672.952922,3222.061414,4757.734174,43463.88407,8146.805093,0,0,0,6095.846911,0,13876.72468,5996.727449,10655.34216,0,1238.993275,8970.311308,0,4609.054981,6740.123414,0,10110.18512,30380.11509,3,0,18,20,4381.75,2017
417251204,3666.062292,6194.966373,35683.00631,2477.986549,37169.79824,0,35031.2619,42125.77133,0,5356.524349,14471.44145,52139.55259,4955.973098,4888.083056,5451.570408,46883.50551,6110.10382,14867.91929,0,14867.91929,38656.59017,1982.389239,25671.94065,17296.34611,10407.54351,0,2973.583859,10457.10324,0,5748.928794,13331.56763,11894.33544,16602.50988,34592.69223,4,0,18,20,4381.75,2017
417251301,0,743.3959647,991.1946196,2477.986549,11250.05893,0,21161.32623,0,0,488.8083056,6740.123414,0,0,1303.488815,1238.993275,24829.42522,4073.402546,0,0,2477.986549,0,0,0,5501.130139,2725.785204,0,495.5973098,5253.331484,0,1437.232198,5302.891215,2973.583859,5798.488525,25126.78361,4,0,18,20,1159.88,2017
417251302,0,3221.382514,14867.91929,198.2389239,16354.71122,0,15682.5998,4460.375788,0,2545.876592,11795.21597,0,0,0,0,22747.91652,3258.722037,9911.946196,0,0,12885.53006,0,18832.69777,3469.181169,1982.389239,0,0,7433.959647,0,5748.928794,10308.42404,0,5451.570408,21013.32594,6,0,18,20,1159.88,2017
417261101,6965.518354,11894.33544,114978.5759,396.4778479,55506.8987,0,67007.47189,49559.73098,14867.91929,16700.95044,19030.9367,49695.51107,23293.07356,5702.763565,19328.29508,34790.93115,14256.90891,49559.73098,0,0,46586.14712,14867.91929,59471.67718,24284.26818,19823.89239,0,4955.973098,14768.79983,0,11497.85759,13975.84414,29735.83859,18237.981,43761.24246,4,0,17,20,102,2017
417261102,7417.666037,7087.04153,165430.382,99.11946196,79047.77092,0,96588.52118,62445.26104,1982.389239,22403.71401,22995.71518,5295.42331,9911.946196,17739.66809,12290.81328,72059.84885,18330.31146,0,0,20815.08701,57984.88525,0,14867.91929,15561.75553,24383.38764,0,6839.242876,12935.08979,0,7235.720723,7037.481799,0,48271.17798,54862.6222,6,0,17,20,102,2017
417261201,0,3964.778479,15859.11391,297.3583859,34592.69223,0,23014.72439,14867.91929,0,6598.912125,11448.29786,3258.722037,8425.154267,0,4955.973098,23986.9098,6110.10382,0,0,0,38656.59017,0,30727.03321,3469.181169,7929.556957,0,2973.583859,15611.31526,0,9366.789156,12984.64952,0,5699.369063,31668.6681,3,0,17,20,892.5,2017
417261202,0,7929.556957,14867.91929,396.4778479,51542.12022,0,27699.13732,24779.86549,0,3299.456063,22896.59571,16293.61019,8425.154267,0,4955.973098,38706.1499,12220.20764,0,0,9911.946196,38656.59017,0,9911.946196,5947.167718,8920.751577,0,0,6343.645566,0,9019.871039,15413.07634,0,8425.154267,51988.1578,8,0,17,20,892.5,2017
417261203,5287.276505,1585.911391,35484.76738,49.55973098,56299.8544,0,55919.67016,32213.82514,1982.389239,8350.47522,17246.78638,3421.658139,9911.946196,9755.799099,9465.908618,46734.82632,12220.20764,0,0,0,38656.59017,0,7681.758302,9763.267003,18832.69777,0,3072.703321,10357.98378,0,6194.966373,6938.362338,0,21954.96083,42373.56999,6,0,17,20,892.5,2017
417261204,1303.488815,2477.986549,8474.713998,0,40192.94183,0,21914.9057,6442.765028,0,264.7711655,13381.12737,10998.18688,0,1812.664133,4757.734174,32065.14595,3462.392165,0,0,0,21310.68432,0,0,6641.003952,495.5973098,0,1486.791929,6641.003952,0,4559.49525,5848.048256,0,6194.966373,22698.35679,4,0,17,20,892.5,2017
417261301,0,1982.389239,9911.946196,0,23293.07356,0,14256.90891,4955.973098,0,346.2392165,7731.318033,6110.10382,0,0,0,24978.10442,0,0,0,0,0,0,0,2477.986549,0,0,0,3171.822783,29735.83859,545.1570408,4609.054981,0,3964.778479,14818.35956,4,0,17,20,102,2017
417261302,0,743.3959647,3469.181169,99.11946196,47626.90147,0,23829.4049,594.7167718,0,1629.361019,9515.468349,36481.39321,0,1527.525955,4460.375788,28496.84531,4073.402546,0,0,0,32213.82514,0,0,3370.061707,2230.187894,0,545.1570408,5005.532829,0,2924.024128,5848.048256,0,4856.853636,22500.11787,6,0,17,20,102,2017
417271101,0,9515.468349,20071.69105,0,18287.54073,0,26884.45681,15859.11391,1238.993275,35275.66605,7681.758302,21263.16129,49559.73098,5295.42331,8920.751577,11200.4992,0,0,0,0,44603.75788,59471.67718,0,10655.34216,0,0,33205.01976,4063.897941,74339.59647,1833.710046,4757.734174,0,10407.54351,16057.35284,1,0,14,20,4311.94,2017
417271102,0,743.3959647,34691.81169,0,12835.97032,0,31894.74194,39647.78479,11646.53678,29491.43444,10655.34216,45964.27433,4955.973098,11291.47186,2973.583859,11051.82001,0,0,0,0,12389.93275,10903.14082,7384.399916,8920.751577,4460.375788,0,19823.89239,13777.60521,60462.8718,1883.269777,7533.079109,0,7285.280454,19328.29508,1,0,14,20,4311.94,2017
417271103,1776.00351,15859.11391,36674.20093,0,1982.389239,0,25564.67438,99119.46196,3716.979824,1812.664133,0,23833.4783,0,4460.375788,4708.174443,8821.632115,0,0,0,594.7167718,10308.42404,0,0,4906.413367,743.3959647,0,117704.3611,3370.061707,59471.67718,991.1946196,0,0,8127.795881,0,1,0,14,20,4311.94,2017
417271104,8961.485602,18584.89912,91685.50232,0,57390.16848,0,133933.4757,86729.52922,5550.68987,160532.7944,30231.4359,75761.21396,16106.91257,14358.74398,5203.771753,28942.88289,0,0,0,59471.67718,57142.36982,0,80286.76419,25572.82119,69383.62338,0,99119.46196,14421.88172,247798.6549,8871.191846,7037.481799,0,49311.93233,25820.61984,3,0,14,20,4311.94,2017
417271201,0,2477.986549,30776.59294,5253.331484,17197.22665,0,31332.61239,991.1946196,0,0,15611.31526,4081.549352,9911.946196,2566.243604,5699.369063,30826.15267,20367.01273,0,0,97880.46869,14669.68037,1734.590584,5451.570408,11250.05893,0,0,0,2874.464397,0,2329.307356,4410.816057,0,12340.37301,8425.154267,2,0,14,20,1040.81,2017
417271202,5987.901743,3221.382514,28744.64397,0,105314.4283,0,127110.5265,94659.08618,8028.676419,15886.26993,19278.73535,124320.2457,9911.946196,15927.00396,6938.362338,58629.16175,20367.01273,0,0,12389.93275,44603.75788,0,38805.26936,28546.40505,3964.778479,0,6938.362338,26167.53796,7929.556957,8028.676419,7087.04153,6938.362338,16899.86826,30330.55536,9,0,14,20,1040.81,2017
417271203,10770.07633,18337.10046,126426.8737,0,28348.16612,0,64820.05472,78304.37495,0,4562.210852,12687.29113,74551.41341,9911.946196,8089.777457,10258.86431,43662.123,16293.61019,61206.26776,0,46338.34847,42720.48811,0,15115.71795,15115.71795,14620.12064,15066.15822,22301.87894,11349.17839,0,5748.928794,5402.010677,1090.314082,54565.26381,17445.02531,4,0,14,20,1040.81,2017
417271204,2138.536337,14372.32198,40688.53914,0,41085.01698,0,31340.75919,14620.12064,0,2036.701273,17296.34611,157384.0542,0,5979.754938,10407.54351,47874.70013,0,0,0,16106.91257,7681.758302,0,10903.14082,9218.109963,10655.34216,0,0,16305.15149,148679.1929,7632.198571,6690.563683,0,18188.42127,27356.9715,5,0,14,20,1040.81,2017
