id_n,Salaries
407838,335841
248930,295930
719166,286124
623182,301739
136311,330938
451692,298979
746111,314515
385965,335313
499413,276968
599425,334777
120453,278039
570789,301686
587082,333457
647832,324371
4694,324956
796749,276779
192416,285407
425408,323661
390126,280449
103029,308286
349862,295724
786402,298104
615374,300665
273428,314230
277930,327542
401814,304503
761539,306439
266673,333162
84729,288281
88042,321487
401924,280049
38086,320628
154893,278193
614313,321481
202415,333009
196945,289110
379273,279011
760345,278510
789649,336077
377272,334662
209334,319475
74750,310838
245311,282834
195170,322945
715379,290524
596188,305682
389629,327630
661454,279821
700912,282408
349453,282399
568384,297638
204273,297346
202514,294890
390955,309134
105617,329508
487339,283141
9105,279002
204892,306288
81394,288531
637733,316618
624363,302757
780234,330518
497808,287235
351750,294747
137535,308034
566098,316260
273154,288102
580375,287862
750043,289461
14451,286721
712309,280130
149247,285891
552239,277710
439612,306620
510674,296631
367814,298184
806022,293755
147097,308072
333062,277349
444558,312313
796049,313048
734319,277873
493903,277312
67429,310750
557163,302726
239633,292051
8006,321319
709377,301617
152929,290449
606318,317386
263531,296400
115276,321051
646794,330656
759348,303874
357088,292344
783113,334235
368600,332642
751321,293811
787528,299346
321039,310620
531539,295792
701435,284780
745739,305843
499975,315768
44056,308829
456186,324907
26635,292225
302100,284622
59624,325209
456720,297404
15661,332572
386632,307270
141453,311028
454723,314076
165766,277599
487246,329827
74628,314265
548569,296192
9357,302142
754118,329295
181557,295153
54867,331258
446081,295742
675513,288990
698720,278652
375927,331456
293706,298413
314511,293716
163787,279540
538460,313281
507353,323093
512491,284868
362575,326021
65705,334678
478436,331277
758979,329070
474120,277408
53051,322191
125590,306043
789187,281641
790248,288482
627440,289576
331045,276641
71721,323835
655429,295620
588280,314127
524595,332247
473507,283436
368634,327970
164765,318196
10979,290756
167727,301002
657319,310952
353546,308273
52071,307717
664196,317585
9221,308315
57021,278180
94509,329444
171862,305714
551678,327870
445325,294064
308207,289228
423277,280922
252885,304060
441272,294752
153561,300329
209261,316996
657148,317541
799053,297695
761847,291113
560794,327120
759703,316685
20380,318320
291605,280964
524310,319429
804282,328488
432864,311896
482953,300280
386856,310481
490294,295013
293696,308848
666014,301652
658551,317960
155328,319716
784799,307716
618547,334161
687920,331883
25408,312324
558982,333100
629245,286159
282671,299267
194928,277170
547428,287474
522894,309536
485935,312965
82533,328263
394395,282407
32687,283432
750122,292067
328165,300270
519488,334189
293944,327638
57216,304035
664293,325827
428319,329523
69720,291338
439662,307572
61227,315138
406413,314460
356424,289775
1050,313762
427408,282555
356001,276601
733712,298433
81315,276990
324622,312274
562324,284083
640493,302090
452735,291485
119962,297665
790344,276649
584075,314600
374634,306414
62074,290366
342747,280689
666657,294743
102235,325960
572217,293221
102688,306938
652872,327123
247177,307167
57929,312827
744500,321538
34813,330072
551101,313823
256768,287688
481338,311436
269350,282073
377850,309117
197539,309495
573696,300291
122682,297037
94710,312572
248025,276569
28568,292254
244941,306837
735784,280961
706127,301412
433777,289027
4883,297529
665783,327496
379353,297613
452172,308375
520912,310208
551549,304848
152159,280052
319689,278871
52663,316402
710864,304028
131578,279360
381089,308317
585182,282844
353913,288617
797290,317534
628495,311344
448866,301342
243644,324713
380673,297661
684293,305939
472092,297769
243431,313990
752088,297343
153124,276813
293923,279790
372144,292167
228948,329745
131714,328488
750033,283492
778331,286668
39416,279932
763629,318858
164565,293217
33346,306165
784872,295363
201863,312252
492996,299125
517822,301536
797051,293960
476259,306339
179852,289335
390231,280186
343102,295959
685080,298764
574644,299561
762862,278950
708514,309119
234611,309691
29593,302570
35695,278767
612955,329179
585428,304732
198182,296133
301049,309889
615928,331365
495970,323908
88704,328552
646353,318890
785588,297509
76519,325769
105668,286425
362592,292790
182712,290425
246304,332393
357061,304758
758663,292410
488573,309542
668847,332515
137,316507
118635,284535
259133,304902
110952,314565
349395,332651
454620,286292
761264,288388
260689,313875
668426,294908
354918,281043
705109,305700
51839,300328
775711,319646
708403,303891
611842,315810
57724,296968
607717,320796
146820,335116
667692,331510
291161,304095
614157,332900
267449,321322
72825,302660
514670,281335
342445,301276
403903,303721
285026,306266
546027,324267
219445,306081
76814,285091
317685,309228
314661,332831
584378,279914
804242,298118
352719,317362
499015,306740
748750,318334
758420,307243
588136,304368
656537,331733
225598,307549
660875,323446
194123,302269
441662,292444
348457,313089
405765,299294
365093,327517
463156,325735
745192,306987
153730,295054
435227,315364
53215,279143
296305,290755
146079,321013
354353,316147
578805,284843
282720,294693
301186,305801
90370,278979
102600,313602
489087,295517
544442,320139
59762,322767
291685,312278
447087,335168
16191,291249
170822,298248
533786,292898
91060,294777
51097,333904
797487,310673
390405,330774
344444,295087
590921,303666
644125,318976
656627,316567
403769,303466
125711,300000
474942,295267
97897,315941
679768,278615
333901,310825
722073,320310
663400,313259
341496,309739
762446,321406
179753,312581
157026,290675
351708,305463
133050,276866
687808,278329
768753,325745
191714,281481
76611,317700
367354,328408
792450,308984
514687,283998
761696,325399
717533,335661
296231,319378
322000,335111
308361,293300
655279,326090
882619,319750
157291,280072
526992,280786
197384,328145
291009,295480
107861,323927
472091,287131
309685,323928
185842,286991
48091,333596
188846,302921
405600,302813
402861,316363
357239,299827
56728,296494
695660,308198
593990,327760
746166,278781
284339,330130
442372,281548
535532,309133
241667,316280
209699,290180
303534,297315
737910,325731
211514,279699
633362,326175
160382,327449
311987,285597
795326,284631
57745,295193
61098,292276
289473,323509
367324,313995
703469,328287
549857,325743
185252,323090
271970,282986
525517,305844
604642,277813
638783,304413
606331,326800
135489,297563
671359,290767
749056,320896
761430,332113
673824,277036
474669,285051
747951,326358
759485,322272
434908,294037
726284,309680
15242,297520
121057,310288
202464,324734
647302,330876
478265,287797
473522,294312
419093,282987
239555,335917
626050,324968
621276,312570
68752,323136
498297,279738
450651,306020
440873,305775
798119,308727
205188,327198
28009,294756
595829,284839
149610,331257
602447,299945
478033,307393
391638,305973
167814,283927
490714,324603
445663,322755
61288,302685
156019,292235
530965,288722
140513,323424
11462,331969
135719,295715
150316,290796
195917,286437
199279,319289
700233,289261
580788,304136
298821,277190
639347,287750
599402,284047
753846,307855
585079,279492
366380,276950
794373,318413
442376,310111
120979,285056
123426,319317
719548,287252
526912,299426
474107,324673
621660,329800
519661,291789
663951,329667
84135,314761
110303,283774
481347,285439
716339,296335
748717,302632
61653,294554
286300,315263
641263,286949
411630,296455
207828,287858
78113,289000
696418,305425
209755,328223
544911,332993
177519,305490
502240,320890
803237,301602
531907,320205
382960,293193
171478,321895
445287,280009
377543,277508
398037,318425
329145,313630
8076,320325
290884,300851
481029,321569
435085,326291
206726,312947
801244,327409
578303,292695
692102,322645
226298,327263
71500,303899
268314,283436
480650,284589
376799,284390
471878,300964
474295,326397
651363,329580
631579,332723
371362,294977
235015,323700
433450,314568
119753,287141
30474,314847
648747,284296
211935,294023
9793,311737
711121,299179
388368,276939
654055,331648
377684,290867
199426,322160
430904,304758
834955,304123
684357,291537
447603,316695
272184,309730
502033,315159
13238,327531
292217,327472
792721,309357
500057,329628
372862,282873
111256,320408
376214,301999
178979,316317
386611,277512
243756,289265
349128,289523
481899,287839
806281,291719
636794,287236
189532,292565
119951,277436
329312,305389
589201,300400
104817,311841
336477,283219
185114,283917
348910,316361
401906,303487
498654,318089
14318,327022
617744,277664
668039,305507
788391,293377
306806,323147
524503,329692
668236,314892
461932,327760
321535,307774
249355,322140
397089,325112
42260,288889
211150,324695
375604,290842
565230,298430
751898,294447
465624,282870
534409,333591
263096,303732
593769,313359
142754,298770
437673,317097
156791,284133
529585,330052
260743,307065
643881,308343
352265,335904
481739,283552
427681,309133
61964,318645
689194,276605
702378,306873
306218,301710
548388,300318
798352,291120
170164,303346
675597,315271
727147,292205
567459,312159
733404,286436
55703,301065
197886,310822
3038,284548
55266,323043
465306,326118
549315,286726
524794,314753
579392,276955
535830,300644
668979,300851
371310,287375
733511,319077
74533,303053
754104,315747
140324,315569
292061,313212
71150,306393
683042,298010
194793,286674
611296,291400
624770,336289
193727,314956
292104,322551
608195,286248
375919,297825
496631,285933
791172,276687
628794,297163
503148,316889
88184,312633
158884,301924
292557,291363
499786,332621
301415,293503
121411,327985
190282,280329
632199,302482
623046,328884
684462,335133
802529,298986
481949,327781
443643,293956
224436,307599
626159,315138
500594,288052
258521,294724
603662,279471
413201,321047
340955,325177
596196,328480
724292,327427
553078,319691
760265,296843
39840,327221
412213,303262
262801,336032
793575,283719
518451,303926
113260,319749
429852,316539
585095,320057
386296,302712
347586,314389
159133,303830
219131,282964
413292,282870
790404,290335
236362,318713
272064,286923
379470,305788
257138,284638
490499,328999
734672,335858
668645,309146
693479,322920
8406,287566
405093,292486
805347,284684
48213,302959
638204,322986
764045,322511
146997,330838
47593,297354
55587,299100
31493,293532
78727,323294
504886,296670
514464,289451
198330,305740
63625,311468
168166,332819
399782,290914
140448,287159
441042,282110
276455,328796
300648,306904
259256,295498
512667,331605
368893,281284
200640,278755
384094,327542
291648,280378
570543,326055
5739,331473
62324,293176
601052,291409
296302,312487
368021,278811
257196,277338
123822,287083
572296,304647
641059,302719
623895,303829
99506,293547
500891,307220
796609,300895
503955,306379
184331,304048
619276,295983
542491,331560
760991,298444
344071,279258
546203,298371
771020,318419
80259,302476
761469,327530
112837,310111
272031,319391
710734,277308
545662,307140
468413,321778
569933,284184
476677,282537
197727,305203
506337,317224
652342,286846
261118,332810
352357,311665
403796,329653
468926,317037
624368,289290
541095,277818
472678,316707
153226,307838
233091,286084
416015,323338
606374,302981
256497,277686
801762,279428
707924,320080
797942,333140
257170,330678
98249,335407
249685,334235
182845,312819
722732,330629
521454,292719
176756,327988
496888,310922
130878,290873
195071,299388
383014,323422
693628,283099
1375,322191
203016,295293
9736,331390
534025,294624
256932,316698
397171,313616
384948,289408
143012,331333
622268,290967
607301,298750
160599,319616
608260,328726
419206,325826
665529,328722
173780,325364
169000,281064
24577,331089
292916,298682
334118,279111
94618,302649
72840,319964
579420,308498
87807,293235
451590,295727
391874,296857
223572,297602
213867,290935
366733,311501
319215,296010
577832,284022
225367,326795
392674,280684
148984,308451
780055,303673
34818,307924
242079,333124
717721,322585
413219,278178
554345,311335
643782,311062
381124,318517
316212,276792
663411,309593
138214,285501
171325,282103
561466,327529
622257,297496
318429,309886
67579,295360
679777,323348
643356,277375
755241,278281
268936,297795
478721,318066
161259,318942
617994,316951
408224,280707
836662,335887
112863,326491
113148,303784
36235,298552
33088,317902
527549,294583
450274,294743
58632,294769
106926,283159
218033,321542
339881,285077
288331,317781
658203,326331
446918,305587
393053,294212
142293,333862
460639,331337
731424,313559
30430,320096
574911,333423
28010,308756
295939,312047
701433,329309
771299,282643
306378,328520
261123,323096
144499,312475
29084,302854
647521,281464
484920,300869
33039,305513
81100,283668
279380,293328
95464,282249
313381,291576
708078,317126
514034,280417
409472,299145
388812,321422
622809,318717
347409,287587
608971,322551
339966,292240
224760,281545
744256,276918
122795,325965
385180,292491
509365,315908
337594,280311
589356,279956
654347,309164
559697,329653
20519,290762
58631,308723
294480,296861
625724,312421
310045,306013
172758,288213
495269,277188
439879,326067
204528,314368
442816,325638
460693,326222
268509,332952
753381,295395
696299,293829
690996,310423
324905,327050
219996,282553
707711,286049
287912,295410
294157,294661
397284,281495
582062,300726
77213,314841
246953,286210
290662,293215
803256,287428
96643,298952
344152,291326
255953,336201
484045,280784
361932,317202
662371,281253
297148,280276
619864,313043
557078,297761
713207,279704
285879,309702
715860,283187
197498,290311
488233,297616
16741,299328
626931,335007
665297,317534
789045,292955
208506,287219
123980,277387
755589,336102
172059,310900
217905,330619
461637,300851
562146,294157
169349,289047
744585,301717
723992,329382
225542,303384
37985,290685
694648,327526
16179,287730
341168,332113
551390,327529
316704,302843
276421,299773
745410,311430
728734,287713
165430,330868
678341,306603
434090,320186
370041,284317
790067,280643
689073,290644
318203,304079
113570,326951
213206,325917
496533,284214
605784,285050
551254,281155
242229,304749
143827,317795
662275,290189
718494,315077
168696,304472
742193,323767
451797,282741
403834,309863
243538,319393
761474,288290
481610,327542
107715,328584
804998,316979
201145,280992
398552,288450
35263,321036
504495,283344
725436,321572
203725,335005
261927,327608
602766,316449
365857,329796
261750,316533
39455,305124
645177,300021
461944,304420
608850,280353
574768,303925
3493,276767
531322,311454
691135,328207
759530,317006
546464,278623
21130,282905
102742,311485
688953,335138
497311,336111
610280,285701
154102,306431
158957,285627
622827,333347
454869,280440
730629,321389
763581,323419
394972,281499
169832,289428
29023,306872
92160,327857
474420,283090
1635,277581
742830,298906
439109,311255
335236,319721
453770,327659
51019,297510
189790,333641
448533,328826
528836,335640
208921,330777
631673,294288
334562,315862
134401,295996
58148,305223
428811,334912
335050,286786
75709,326228
569630,308976
255963,286241
438132,276953
72784,327529
553541,276719
299636,307312
370863,301614
76937,308422
662170,299196
750297,324262
654174,294628
467257,332721
309909,301118
737147,290883
430519,290975
67528,303797
792310,323767
716634,326527
133879,276961
660745,322046
489090,278012
225374,330679
454956,282600
599523,316529
116419,327304
703442,335013
629127,287284
487248,295965
189151,296423
384852,329029
643429,298931
425988,333123
733300,286274
448659,292115
666659,328656
440965,312900
12756,319209
70800,289530
16360,331703
550308,296578
626075,311896
57692,283142
641731,280410
300330,310870
216949,332518
510473,314973
630841,283880
151289,277250
87538,288130
639280,282741
154769,302844
119766,291093
640485,288636
521040,312521
490510,305381
714245,289727
547393,300646
291976,282936
126844,294245
102661,286047
168537,304655
689457,326790
189868,304070
679854,313197
442750,322026
228026,299681
10359,289815
162026,329302
489834,278565
608723,332773
751169,329725
763674,297508
59816,334516
805980,305423
667451,308744
253367,330167
757545,325999
751434,309861
257204,305581
785058,305264
803142,303910
520962,285624
206815,299881
798127,294804
243842,298665
531563,279821
538449,302524
601442,287419
596594,317710
794801,294971
170840,286193
111386,279916
497183,307318
777110,283569
589926,301621
160154,310576
109032,277545
352804,298969
156158,329264
701866,321031
23777,287613
684737,294382
491645,294900
608759,331127
106829,286443
249155,314208
338748,335644
448679,297924
75610,332952
645632,292767
402146,302921
364924,286996
496327,323847
509158,332704
50619,310707
753434,331431
437300,279264
659082,280143
729953,295276
260556,313115
445517,297984
282559,295205
649613,312548
11188,326429
378113,320874
256603,309261
748410,298319
53150,326934
405541,306095
562086,327172
281311,294650
510279,278084
102857,296748
307736,283328
649630,335951
141817,290959
695058,322260
188074,296260
463743,319367
474199,281572
683377,317435
532590,281488
561693,316561
352900,311537
66429,299259
304971,287368
371525,332615
397894,302608
351890,299185
12259,280688
529233,302402
568468,316550
591669,324175
761891,288018
723805,287242
37176,277104
454803,333212
595241,287510
51046,291480
749647,306281
286505,323888
383194,298736
458962,281986
153602,327529
487527,325110
324804,322441
262601,302103
716298,323559
256283,298657
532351,286047
366595,282145
112137,287651
332507,287606
501717,328944
229575,291923
174201,297290
745023,285156
337567,301450
676303,330429
352426,283299
576068,327542
707386,331902
327520,280063
232420,326190
195235,307251
722140,324950
112327,300593
440241,283372
803858,330891
584232,320045
687885,287868
663062,305163
198780,289286
97008,331598
441648,307268
82827,334527
155169,278981
698943,314251
230983,279363
728339,320026
522254,303710
295377,319983
713373,304387
746609,305754
167554,311438
301489,321942
693513,311269
636264,335144
466715,302747
565860,316887
130203,278748
522321,318489
459323,334065
509548,286473
632226,291562
646942,319687
437824,319160
110989,321960
504422,325279
225094,284595
240679,320362
391438,334811
404375,291883
174366,329559
308006,287542
500355,284125
548823,311188
371241,332633
49516,300930
740683,305118
469832,305346
404193,319265
339949,276616
518412,277409
162835,321526
639183,312341
603756,287910
225594,294931
23397,285517
563486,324038
575264,312936
163505,306936
87510,307327
681505,333667
659788,298509
453289,278052
100916,318125
381404,295584
56720,329798
675556,303528
656318,300425
131876,290798
596294,293832
555936,324275
412695,300414
396210,325447
526234,332793
581415,290782
520210,311526
538365,282241
228125,278963
602991,310290
412510,282355
626003,329901
391952,326509
14550,281504
347898,326462
631906,302668
780218,325893
216544,293284
145583,296447
771019,300578
329138,332921
682043,317390
574757,330374
333961,301208
450522,331296
617161,322541
242660,286478
548074,302002
655185,323352
422218,329074
322930,301433
684403,332477
234084,288315
180180,287186
122669,300961
239518,328057
439550,291008
318131,294598
501342,304854
441599,303193
356381,323641
551868,284638
466995,290301
452124,302884
638344,284102
703700,297023
292354,286428
202694,318652
783665,289412
787213,300033
320356,312084
479825,292852
587794,280258
186691,325952
657666,282024
108491,276864
289992,297416
631618,294642
83548,286261
525502,323111
200006,280131
115804,332749
315918,334397
142180,318984
453381,326384
761796,287115
154960,281811
45454,321451
526908,294459
135613,321628
478856,318208
26787,293302
420614,315048
252888,292634
371611,322155
681537,289130
331231,318615
674406,312434
712128,333104
145060,286190
5745,299808
677371,285204
480554,301497
27426,327537
497067,283107
164242,326761
290939,302447
314315,308743
329154,319676
149892,323801
149948,326910
42214,333581
164384,286773
271634,317716
358761,283339
753902,323833
397024,329479
161785,324387
487790,312638
605857,308157
398931,322183
666667,276884
5968,294397
312006,298567
142725,285102
32720,295432
574645,278044
628028,317797
629562,276602
80378,295911
384620,305951
302220,332190
496091,294014
486215,276712
472160,309225
152102,320359
153436,290217
577503,320152
328992,326797
706250,309429
405831,322630
653843,313338
642839,300256
714209,289504
448537,293638
397201,285391
649097,326467
268029,294850
90329,277101
309733,318336
570835,286463
713149,292897
707016,300541
639074,302690
485940,297625
440129,293671
452278,287579
729118,323605
802619,290598
231822,300874
408560,323435
152090,276793
687488,290743
193972,335308
98022,302897
847138,284393
163654,313442
390960,302151
97136,309702
757283,280654
29245,326166
639715,285002
493830,277451
161755,318606
252438,288504
150198,303102
804929,292316
402949,335933
678947,284533
857479,323417
388668,279349
556022,324296
443969,290100
541764,306511
437664,327542
213850,288529
719555,324009
127589,287985
573762,280407
688830,299773
308164,332139
670100,285180
646583,285368
676248,286595
91084,299588
17676,308920
246110,310038
94585,292624
303984,307570
309248,283978
345260,286281
90511,316753
642556,320822
69928,303052
92542,292369
464439,333228
466047,307521
242865,310927
701316,313486
355394,290050
451917,318576
182775,283359
487787,317534
162875,334207
472164,284614
666320,284295
232521,312527
520807,295302
749950,316359
308557,290362
436888,309614
270669,292839
718831,278403
591458,310233
799564,302566
554357,309581
555905,313313
73074,333147
149686,317281
47967,280058
679911,298676
197747,292601
589099,290927
73540,288965
572521,318132
430270,297791
205086,299794
652038,325271
659220,311815
242102,323000
163775,281942
767553,334456
432830,290054
696714,280011
318095,300072
368907,282202
261417,324760
644409,278404
605757,281851
440077,298731
666919,294645
620721,332392
571061,333396
588416,301181
681463,282621
58242,308768
871040,276530
191453,281561
715152,317364
491333,309559
303786,285324
48332,297668
614035,325511
385251,293826
275567,300771
633620,296578
623982,277035
382487,298349
684338,321111
605204,325942
36623,330050
424773,310278
803065,334025
125645,319041
764092,283518
312836,299123
650258,280674
443428,301403
239052,330603
275314,282976
625129,302131
566975,288297
526987,291090
588688,284202
531639,279841
695393,331263
438299,335522
146978,300425
583440,327542
106029,276711
716790,293695
550108,325094
117332,313320
249352,277520
161229,294071
687376,291773
272329,318938
140965,307942
561765,303695
437904,286253
748372,305474
353843,336260
23537,284519
622511,290647
588377,277784
10221,280491
247864,303333
761792,312835
790346,326594
615669,306876
435519,297964
92312,276876
801297,291761
33621,318937
35936,300270
169148,322057
136971,283527
263350,334431
714188,291702
284988,290756
114986,278655
482058,285324
531906,332408
600654,282635
29624,283817
21630,282497
103311,321102
533855,335730
446505,304336
352958,277336
516732,310918
579422,333506
196100,310348
746567,307027
211854,312639
409391,308469
451947,296747
303114,322283
307971,290328
405508,286636
461296,296001
724457,281000
610856,327006
580335,310586
206305,326255
390494,313094
551236,299840
145240,321894
217976,294137
77302,327898
3722,282134
616558,297327
438141,287580
57728,287642
394869,321486
250934,285684
567386,290380
299921,289806
186005,310425
64485,296197
57927,329212
140412,321490
3051,278900
97037,320580
389220,313679
529760,294699
294223,291452
49594,306546
701157,322890
95655,323457
597699,300830
748422,296936
173617,288432
357475,286346
95971,279346
62457,299751
251756,324778
645252,335962
346852,303164
805853,334481
686724,294239
549451,285538
705773,297224
531570,285664
257937,291435
433806,279909
521068,323210
656511,301950
50758,297446
756165,284444
607349,291760
375512,288900
579561,279666
740562,312689
804965,306205
352624,333902
730633,315142
469621,287591
803370,320460
299939,281244
80542,289253
71836,325483
530099,287208
265914,283850
147430,320759
87706,333466
107668,329310
725180,316162
57242,289871
196203,307056
573889,298990
605762,302003
713257,304415
176809,321597
647159,292310
107065,288635
220901,277951
628299,336220
542503,325772
204234,305829
238086,280892
697666,335551
314866,278698
694853,301246
125525,291376
314506,304701
204920,284825
573617,313725
268984,336273
436817,302031
616520,303337
656289,331386
584573,309609
625719,284812
783531,322782
589776,278184
349527,332243
446098,313054
97839,293597
235393,292263
652188,318798
205527,294735
519964,310124
206677,331425
661613,310615
606892,293242
714919,292909
351029,333704
499907,333717
733172,286415
345037,324193
320069,304639
792965,293533
89698,304192
60304,310475
608400,298029
207200,284468
722734,299612
140947,278286
637821,285741
481051,283451
373499,315342
543243,279743
241470,334694
436960,325035
12932,323054
287623,303206
332194,303786
484992,327620
369137,333499
369568,287980
614826,331141
604462,281341
651092,290614
194859,334032
668365,293212
58385,315971
151226,279749
117343,333841
54426,291660
410077,317061
405467,288638
612278,333336
731955,324463
300017,287665
237180,303680
49629,327529
582039,305256
270275,325498
459543,308856
391426,280178
470037,331055
702787,306988
305770,283200
587925,317155
716488,316834
245737,328574
208549,303660
355990,308076
203955,314047
775484,300000
87521,282793
714348,325151
715436,335199
390814,318793
170153,285918
634592,309421
752632,293067
335340,293905
370306,296448
64195,280584
349700,333512
466014,330794
157209,291833
406536,302949
225153,294901
664704,283444
13750,281160
494305,319761
636167,320741
285710,315727
689304,318338
143962,314629
691409,327631
20082,327872
248591,332813
610205,284792
40336,296000
401646,276697
744041,310762
759397,298590
557655,301484
745660,300480
521504,291404
732493,316123
668410,307091
357967,323303
205835,300025
718495,286330
663134,308454
656217,279282
651133,296163
788341,280492
158787,334249
795783,313331
718288,285999
277991,281220
732495,280421
601605,284400
133956,297887
299692,301168
90647,280433
597759,300536
725749,331883
881416,298367
589373,329874
610790,286361
591499,326868
664937,324600
322108,287879
95613,328680
348867,311899
796016,333929
54764,303414
624382,296285
371015,330732
245976,294386
60223,304642
626185,330831
549641,296860
595001,281106
116686,288825
805253,297127
14381,291632
111696,309752
17293,310633
348847,313830
491605,302815
398458,290152
19194,293265
88852,315750
494985,302460
207479,287214
599731,286145
500669,278694
381948,287235
541644,287736
305710,311176
481036,328357
607156,328116
236231,322157
584089,308475
161104,288026
250367,308480
357945,327431
442937,312644
268421,329359
365204,295475
133371,316010
516761,298160
52741,312516
616272,290200
488456,308259
171545,334135
122858,308571
417755,327462
538481,306206
566292,327335
735764,328232
622230,303255
531332,305461
489988,327544
805713,323227
453784,329432
499588,295428
235099,336050
371331,298073
661169,279055
413953,290066
586927,306005
127264,315988
118129,289862
16814,299250
113686,278896
250906,299701
572190,296567
716619,332461
386724,312966
678853,325611
400982,279346
592583,333999
458456,291993
293153,295794
146413,315186
157087,306734
311162,312401
228016,317832
120312,281637
617670,301309
225692,283553
258713,335143
680539,295229
233090,280563
626164,320529
109454,321843
238164,325975
440463,333697
433739,296014
222178,295166
294599,291561
793465,281490
433530,288504
207571,303830
431720,297639
658091,313300
74943,309638
240382,282788
785176,312967
601590,319267
282675,314062
95509,295289
485964,331161
655198,282877
594317,309582
132398,307108
371130,297695
286278,304477
730354,314760
390102,319758
159760,312870
487444,290404
630118,313148
74771,292891
383827,327468
13808,313657
205542,329836
670802,284388
301944,305190
226676,313264
111459,335608
500197,316320
31003,317727
529349,278742
111790,290487
196327,280133
524796,324850
378028,310055
289397,320947
671287,330562
339605,314945
131902,322943
131940,332775
401992,333884
290869,288135
96175,302629
457996,328351
519172,328222
306342,294482
344323,314448
347647,319173
452104,326644
382598,290327
244354,279706
56542,312484
645366,289577
786026,286049
212596,293735
12136,300125
148769,294018
168901,283431
42679,295250
58016,311592
303785,292559
63730,305656
243479,314191
737664,331558
763303,299047
69327,327542
495079,329199
714778,278059
603808,281103
536656,312188
294329,301655
273512,278615
35975,306406
746182,306958
771145,277429
692424,335829
379905,277189
95912,316272
11699,313688
304194,280433
617483,332572
344495,324545
736005,322108
190114,307858
706684,314234
645884,278554
478200,306767
248288,290576
687306,303476
656205,283495
8319,330268
307470,291247
320406,286461
364949,316328
353940,324910
620032,283071
709231,304358
560745,283767
614772,328191
231394,288888
301283,333172
353492,315589
586563,327463
553904,335093
146032,276530
27900,295339
14510,296250
554104,329933
68605,330817
612346,295056
555655,301844
412380,286572
449404,288357
804383,284136
433479,277152
59937,277752
638205,291797
106353,301442
794791,334402
232533,296332
250216,300232
99937,317353
646071,311075
647940,334875
554741,288072
328465,327819
145734,308187
576742,310915
152583,335396
796408,308874
286262,304617
288991,333038
435871,286749
137081,319751
187961,280319
579355,332392
390568,321156
185880,292033
400684,293496
748564,295269
482023,306878
464303,302582
337750,284930
446749,317797
282906,303020
494970,277722
191838,295229
468149,296385
748278,293486
723867,289258
480548,328199
438044,283459
602215,286411
343911,316656
255244,306801
533274,281079
431436,294292
434079,277083
472659,321408
27955,296882
320136,282751
796585,315925
100581,317805
111257,288722
92053,287447
447961,287621
701173,315259
592387,306165
314344,283584
461297,283144
52372,291505
200632,319256
386210,333627
651709,307871
775541,300953
794346,316299
268806,301377
74030,327477
448397,325342
802863,320221
433213,324612
422182,327622
124050,320310
577733,316320
627845,303165
420715,281932
53362,310222
584003,298919
263348,327472
586282,330777
515,327542
391087,293739
146717,309818
56014,287773
569891,293755
298842,326222
53806,321176
104801,281634
425841,300241
67007,297180
541684,331886
395310,282545
535137,282134
665749,277233
758654,334362
700481,308516
127855,280283
772356,303220
438090,286906
731917,276995
25863,333584
137146,281545
26193,326013
452283,300485
246471,281397
48127,294170
485418,326319
95866,326793
201433,321696
437873,297094
242561,323145
660984,327542
244687,287107
146941,332140
247710,327376
383687,279256
278015,330008
602662,323589
322931,305208
446445,322590
65734,319153
606315,281475
757984,294188
83086,303356
265104,300112
619388,281882
749769,321825
599553,310198
383071,289097
695615,286010
282627,336017
775976,320004
251951,290641
547352,330187
219187,292563
70813,310347
309409,316405
193111,302951
366298,313024
105773,284047
357024,291667
5535,277573
533156,304287
60075,317040
442842,296611
683542,294795
198900,281555
635090,335215
53252,308104
433091,334918
499874,290902
481082,321199
576628,314230
435661,334993
722985,300162
302742,295887
288952,314041
464063,303609
193163,288333
438737,286772
518329,320772
654416,316394
13667,297152
108702,281654
554342,299531
671036,293447
433505,298720
497177,313792
68300,316327
671561,277497
454172,325602
62298,287885
107337,295854
567760,292074
267951,329361
96011,296647
84344,300505
67502,280719
170325,325450
644243,328583
499657,335005
260756,300557
357958,289860
291340,308501
624544,315287
62463,305097
92709,297381
320102,286867
711927,333087
344361,281725
261183,291208
609303,302158
47314,310657
450709,279994
565222,309155
696154,286873
335904,313931
263334,319759
467507,299986
8591,313284
629158,329593
448440,308818
141476,334113
461,310170
250591,299547
671279,286451
554364,284305
547650,335055
353495,281251
371459,288548
636178,289624
406763,325823
281252,294246
535553,285645
450568,309751
499913,279889
147121,320799
102879,306295
321537,320661
151797,277933
56872,300576
764613,292587
433964,296749
428965,311199
335955,302705
24423,300101
433720,319778
759635,279997
586357,296819
489926,279750
593044,312892
253695,302687
126904,281564
759002,284109
577306,291745
164641,335071
568991,284995
20467,283746
397515,281919
683896,314804
478917,293255
156657,327532
137724,305716
224155,280549
166326,278529
708071,279387
417460,281950
678554,323294
518828,330241
525368,300523
494620,312360
796731,325593
429090,304751
692187,319540
153492,287827
782362,296303
794195,287413
699955,288189
529003,323033
538220,292029
795966,324142
493542,278808
648415,307504
257242,311316
123467,288144
347917,301542
90188,278245
337323,304899
486140,282676
344991,286153
704828,283318
740386,305075
80224,279643
14294,317619
452311,287420
